year,species_code,length,males,females,unsexed
2021,10115,830,29543,109041,0
2017,10115,840,0,65702,0
2018,10115,840,0,31332,0
2019,10115,840,0,0,0
2021,10115,840,0,30362,0
2017,10115,850,0,20898,0
2018,10115,850,0,29960,0
2019,10115,850,0,0,0
2021,10115,850,0,17758,0
2017,10115,860,0,27484,0
2018,10115,860,0,31332,0
2019,10115,860,0,33302,0
2021,10115,860,0,0,0
2017,10115,880,0,30156,0
2018,10115,880,0,0,0
2019,10115,880,0,0,0
2021,10115,880,0,0,0
2017,10115,890,0,0,0
2018,10115,890,0,27296,0
2019,10115,890,0,0,0
2021,10115,890,0,0,0
2017,10115,900,0,0,0
2018,10115,900,0,0,0
2019,10115,900,0,0,0
2021,10115,900,0,30291,0
2017,10115,910,0,0,0
2018,10115,910,0,0,0
2019,10115,910,0,0,0
2021,10115,910,0,32078,0
2017,10115,920,0,29387,0
2018,10115,920,0,0,0
2019,10115,920,0,28627,0
2021,10115,920,0,0,0
2017,10115,950,0,30269,0
2018,10115,950,0,29552,0
2019,10115,950,0,0,0
2021,10115,950,0,0,0
2017,10115,970,0,18048,0
2018,10115,970,0,0,0
2019,10115,970,0,0,0
2021,10115,970,0,0,0
2017,10115,1010,0,0,0
2018,10115,1010,0,19458,0
2019,10115,1010,0,0,0
2021,10115,1010,0,0,0
2017,10115,1020,0,18779,0
2018,10115,1020,0,0,0
2019,10115,1020,0,0,0
2021,10115,1020,0,0,0
2017,10130,40,0,63817,0
2018,10130,40,0,0,0
2019,10130,40,0,0,0
2021,10130,40,32329,0,0
2017,10130,50,0,0,0
2018,10130,50,0,0,0
2019,10130,50,0,0,73605
2021,10130,50,0,0,468654
2017,10130,60,0,57583,192509
2018,10130,60,164546,0,87882
2019,10130,60,0,0,333475
2021,10130,60,0,0,0
2017,10130,70,416020,267585,1755296
2018,10130,70,61304,0,646478
2019,10130,70,0,0,158442
2021,10130,70,0,0,958223
2017,10130,80,1003496,338749,3660761
2018,10130,80,82318,0,1410028
2019,10130,80,30680,0,553730
2021,10130,80,0,0,260996
2017,10130,90,2476260,1290209,12104319
2018,10130,90,398722,411294,9613565
2019,10130,90,165213,109976,1128892
2021,10130,90,337486,31205,1055611
2017,10130,100,5099387,2094683,11034125
2018,10130,100,4306983,1854504,20167879
2019,10130,100,379696,736509,5182673
2021,10130,100,541506,513602,6154730
2017,10130,110,7407307,5502928,15138374
2018,10130,110,4120807,3258224,30847480
2019,10130,110,1082389,298777,6005310
2021,10130,110,3630976,971530,13970296
2017,10130,120,9566287,7472407,12923317
2018,10130,120,10052641,11086290,39710538
2019,10130,120,2710999,2351670,12714811
2021,10130,120,4559824,3301387,26050587
2017,10130,130,12643203,13497346,3367099
2018,10130,130,18015072,18989586,42545626
2019,10130,130,7368733,6060025,15112605
2021,10130,130,10938098,5430214,20233693
2017,10130,140,14493176,15674791,2126979
2018,10130,140,29599119,26285254,29097278
2019,10130,140,10333214,11551946,14304808
2021,10130,140,24576158,11733884,15403550
2017,10130,150,18377263,24086764,776718
2018,10130,150,42976534,32257255,17848248
2019,10130,150,20158150,14599846,10815726
2021,10130,150,33107828,24215209,5988482
2017,10130,160,32268188,29881849,82612
2018,10130,160,39669652,32520257,4332599
2019,10130,160,32651800,23528643,11916036
2021,10130,160,37274808,26218878,3489926
2017,10130,170,35438206,30068358,0
2018,10130,170,30807483,35215875,614773
2019,10130,170,41853015,30532573,7230125
2021,10130,170,32194639,23037494,1764222
2017,10130,180,40502760,30637097,0
2018,10130,180,38979940,32659584,56297
2019,10130,180,52178721,42221413,4258735
2021,10130,180,34414351,25852365,1172590
2017,10130,190,34325216,31998113,0
2018,10130,190,41670135,37903937,0
2019,10130,190,48847285,42659309,1697478
2021,10130,190,38711884,29547811,1196224
2017,10130,200,37613323,34643638,62598
2018,10130,200,40652293,39010480,61761
2019,10130,200,42812962,37978880,1684212
2021,10130,200,50169290,31097158,471070
2017,10130,210,41993407,42638734,0
2018,10130,210,43268650,32763209,0
2019,10130,210,40735972,37442111,1476566
2021,10130,210,56714400,44825713,501295
2017,10130,220,43310966,38755850,0
2018,10130,220,40759397,42200045,30881
2019,10130,220,34669296,30156781,801570
2021,10130,220,65864616,52244246,244334
2017,10130,230,43145711,43940938,0
2018,10130,230,58408893,44311772,31587
2019,10130,230,36946738,33129806,655566
2021,10130,230,61951502,53734044,430743
2017,10130,240,45580497,39488559,0
2018,10130,240,47452716,38729912,0
2019,10130,240,40599366,31119131,220114
2021,10130,240,58761949,45317232,443368
2017,10130,250,42825343,39209805,0
2018,10130,250,54747012,44381113,0
2019,10130,250,37161420,29826179,436744
2021,10130,250,70142390,51180109,256961
2017,10130,260,49972693,38060344,0
2018,10130,260,55097902,44628278,0
2019,10130,260,38392785,33343374,1100568
2021,10130,260,56981812,46494525,700328
2017,10130,270,51909149,36961351,0
2018,10130,270,42750469,44317378,63173
2019,10130,270,46275343,34755017,770398
2021,10130,270,58691796,46984000,1027842
2017,10130,280,44419942,39546262,0
2018,10130,280,43876696,38465312,94760
2019,10130,280,48892510,38636821,550284
2021,10130,280,50873280,41061864,687703
2017,10130,290,51103745,36631428,0
2018,10130,290,49245289,42244133,302200
2019,10130,290,52831289,35285772,1210625
2021,10130,290,62388626,42130799,443368
2017,10130,300,48205350,33939996,0
2018,10130,300,54812292,44001904,175853
2019,10130,300,55690938,41981895,550284
2021,10130,300,65783692,38871851,443368
2017,10130,310,41707662,29850584,74158
2018,10130,310,47887787,44266179,383294
2019,10130,310,58611513,42082368,660341
2021,10130,310,66369111,45150596,700328
2017,10130,320,40788721,28850550,0
2018,10130,320,38682351,40711218,175853
2019,10130,320,58758585,47822227,539832
2021,10130,320,69626217,58055080,1156322
2017,10130,330,43577605,28365942,0
2018,10130,330,41316381,32189052,182687
2019,10130,330,40066245,47326466,110057
2021,10130,330,59183028,48139823,571848
2017,10130,340,45081413,29322212,148317
2018,10130,340,39322142,31396100,565980
2019,10130,340,39318387,44382099,763430
2021,10130,340,41005387,57224659,571848
2017,10130,350,32277446,28140559,0
2018,10130,350,33632655,29435319,207440
2019,10130,350,33314714,37735597,983544
2021,10130,350,38087149,51515909,385441
2017,10130,360,31282638,27003140,0
2018,10130,360,22944810,29628173,446467
2019,10130,360,32995569,31053319,0
2021,10130,360,37442357,40811452,571848
2017,10130,370,24678705,25608495,0
2018,10130,370,18132675,23636611,207440
2019,10130,370,26929676,25209240,326687
2021,10130,370,22598675,32156686,957289
2017,10130,380,20158757,20901897,152644
2018,10130,380,13650043,19915758,63173
2019,10130,380,22739496,26078261,543317
2021,10130,380,26123815,36727837,0
2017,10130,390,15906334,15375560,0
2018,10130,390,10330001,17898329,358540
2019,10130,390,22209398,16154587,106573
2021,10130,390,17443833,22754752,700328
2017,10130,400,12638104,17518605,74158
2018,10130,400,10213866,13195670,0
2019,10130,400,19736048,18591909,639437
2021,10130,400,15857877,15613941,256961
2017,10130,410,5940034,13304799,0
2018,10130,410,3709406,11469584,245860
2019,10130,410,10511950,17777111,213146
2021,10130,410,7802498,17532976,128480
2017,10130,420,5161970,16058845,0
2018,10130,420,2194331,10935700,94760
2019,10130,420,3973088,19069293,106573
2021,10130,420,7098462,18977226,256961
2017,10130,430,2213127,13994768,0
2018,10130,430,1006633,11229170,31587
2019,10130,430,2837908,20852645,323203
2021,10130,430,4604453,13573648,0
2017,10130,440,1167887,14888620,0
2018,10130,440,918657,8027381,31587
2019,10130,440,1258534,18942778,0
2021,10130,440,577569,15560859,0
2017,10130,450,185039,14705152,0
2018,10130,450,616319,9115400,0
2019,10130,450,593930,20581309,213146
2021,10130,450,484409,12227960,0
2017,10130,460,341198,13609253,0
2018,10130,460,87789,9272828,0
2019,10130,460,121146,15561272,319718
2021,10130,460,57487,14119045,128480
2017,10130,470,149427,6968518,0
2018,10130,470,0,6837316,0
2019,10130,470,29314,11559360,213146
2021,10130,470,267861,12151986,0
2017,10130,480,0,6926402,0
2018,10130,480,32277,5385882,0
2019,10130,480,0,8043374,0
2021,10130,480,114975,5640163,0
2017,10130,490,0,5426775,0
2018,10130,490,0,4484409,0
2019,10130,490,0,6408595,106573
2021,10130,490,0,3565095,0
2017,10130,500,0,4272191,0
2018,10130,500,0,2618960,0
2019,10130,500,0,3684915,106573
2021,10130,500,0,3497259,0
2017,10130,510,0,1845713,0
2018,10130,510,0,956941,0
2019,10130,510,0,3620196,0
2021,10130,510,130223,3788627,0
2017,10130,520,0,1352423,0
2018,10130,520,0,1036677,0
2019,10130,520,0,1533620,0
2021,10130,520,0,717324,0
2017,10130,530,0,918371,0
2018,10130,530,0,605745,0
2019,10130,530,0,512493,106573
2021,10130,530,57487,231653,0
2017,10130,540,0,143462,0
2018,10130,540,0,373109,0
2019,10130,540,0,131632,0
2021,10130,540,0,241924,0
2017,10130,550,0,184502,0
2018,10130,550,0,0,0
2019,10130,550,0,95444,0
2021,10130,550,0,0,0
2017,10130,560,0,308262,0
2018,10130,560,0,0,0
2019,10130,560,0,0,0
2021,10130,560,0,0,0
2017,10130,580,0,114434,0
2018,10130,580,0,0,0
2019,10130,580,0,0,0
2021,10130,580,0,0,0
2017,10210,60,0,0,1139018
2018,10210,60,0,0,0
2019,10210,60,0,0,0
2021,10210,60,0,0,1667511
2017,10210,70,0,0,0
2018,10210,70,0,0,0
2019,10210,70,0,0,0
2021,10210,70,0,0,2233756
2017,10210,80,964699,550749,1139018
2018,10210,80,0,0,0
2019,10210,80,0,0,0
2021,10210,80,2838318,0,833755
2017,10210,90,3775513,12707262,80196
2018,10210,90,285024,0,0
2019,10210,90,500198,0,262450
2021,10210,90,1429991,2679925,1778621
2017,10210,100,11710334,13480755,1550735
2018,10210,100,254917,789737,0
2019,10210,100,9221813,4657808,3679187
2021,10210,100,5993379,4952389,0
2017,10210,110,14194895,9286315,1045361
2018,10210,110,3529043,3309243,702934
2019,10210,110,22969975,20880699,12071784
2021,10210,110,8217500,14462283,566245
2017,10210,120,35271973,25100865,0
2018,10210,120,7564481,8161604,206135452
2019,10210,120,54009979,49731527,6121370
2021,10210,120,40925573,49494194,274517
2017,10210,130,39786363,30574666,823434
2018,10210,130,25658613,17356943,106969804
2019,10210,130,52451876,61014229,9230829
2021,10210,130,94096013,77119855,0
2017,10210,140,46804858,74161935,0
2018,10210,140,28825317,45789399,104915681
2019,10210,140,51473393,61602917,4258766
2021,10210,140,104964782,127936048,0
2017,10210,150,60081248,71766904,0
2018,10210,150,46996970,58002878,181240
2019,10210,150,60308832,57821755,1638709
2021,10210,150,103455114,134562408,0
2017,10210,160,89376466,104101963,0
2018,10210,160,51204558,54048812,0
2019,10210,160,59839662,58284694,0
2021,10210,160,140379263,155075365,0
2017,10210,170,88464246,128312664,0
2018,10210,170,64417979,70695545,181240
2019,10210,170,70806452,58083016,0
2021,10210,170,185193966,187738302,0
2017,10210,180,143757115,141570270,0
2018,10210,180,71210158,77688091,0
2019,10210,180,59310624,62870183,0
2021,10210,180,226095200,228443099,424865
2017,10210,190,185202661,176256615,480440
2018,10210,190,88265414,72856612,0
2019,10210,190,54769891,51935511,180866
2021,10210,190,229279208,254049195,2518534
2017,10210,200,187865527,176915063,0
2018,10210,200,86384456,90926093,0
2019,10210,200,66508715,77052383,0
2021,10210,200,248908699,240331537,3398920
2017,10210,210,173154943,185591058,0
2018,10210,210,86614594,85713962,0
2019,10210,210,64418529,57547361,904329
2021,10210,210,186951131,222974696,5513026
2017,10210,220,186353612,168537040,100633
2018,10210,220,90799681,85429850,175590
2019,10210,220,56260768,57930731,1808658
2021,10210,220,172480348,189721085,9771894
2017,10210,230,180695062,221443874,201266
2018,10210,230,97832990,92660420,0
2019,10210,230,75479372,75367729,2893852
2021,10210,230,139813608,136257398,7637351
2017,10210,240,200777189,188141502,402532
2018,10210,240,102572760,110403038,175590
2019,10210,240,75973227,76793032,2893852
2021,10210,240,133379716,100020588,5088161
2017,10210,250,165386640,217179157,905696
2018,10210,250,124122982,140595484,711537
2019,10210,250,92648854,89540891,3255584
2021,10210,250,99733777,131678774,5502808
2017,10210,260,187826284,199837696,805063
2018,10210,260,131525886,143009577,970334
2019,10210,260,136120041,101214046,3255584
2021,10210,260,112788221,113292664,3388701
2017,10210,270,195150931,185170785,201266
2018,10210,270,141129579,147863515,354239
2019,10210,270,149108344,138262226,723463
2021,10210,270,112889713,91925375,1699460
2017,10210,280,202037732,159095210,704431
2018,10210,280,147202472,124892112,625271
2019,10210,280,162497626,139257887,180866
2021,10210,280,104763419,103851026,1699460
2017,10210,290,192937515,136733479,603798
2018,10210,290,145422425,137422277,1416956
2019,10210,290,177065779,137327524,1266060
2021,10210,290,105108531,103990175,2103888
2017,10210,300,251251527,183352428,503165
2018,10210,300,174168443,139113697,1327632
2019,10210,300,208584115,167006422,723463
2021,10210,300,140262262,112367260,2544689
2017,10210,310,321375395,209413055,603798
2018,10210,310,220268091,167005868,1595605
2019,10210,310,270228246,174658973,542597
2021,10210,310,152753719,110027671,2953618
2017,10210,320,343250614,283092359,603798
2018,10210,320,248444968,193525738,619154
2019,10210,320,320351367,212879474,542597
2021,10210,320,190285221,145396766,3327390
2017,10210,330,281439204,340082774,805063
2018,10210,330,194773725,236797864,1500164
2019,10210,330,257271270,255447619,1085195
2021,10210,330,162991733,158889277,3327390
2017,10210,340,224825124,350745274,1509494
2018,10210,340,141632760,235456596,2297967
2019,10210,340,180418801,238976411,361732
2021,10210,340,125944518,170873715,4156683
2017,10210,350,123511249,343998191,1710760
2018,10210,350,81065933,223749687,2920179
2019,10210,350,89545962,220988309,361732
2021,10210,350,68082209,179112478,4985976
2017,10210,360,50267823,277018018,1710760
2018,10210,360,48484820,200888261,2304084
2019,10210,360,53711861,187962742,904329
2021,10210,360,33710165,139675325,3337609
2017,10210,370,31064284,213003593,1106962
2018,10210,370,19695608,157738903,1512399
2019,10210,370,18491946,159276583,361732
2021,10210,370,12964234,96738422,2073232
2017,10210,380,10557424,155506075,805063
2018,10210,380,8822944,118712400,1429191
2019,10210,380,5146249,124576309,542597
2021,10210,380,7298456,66261195,2083451
2017,10210,390,3123692,106008430,1207595
2018,10210,390,1235829,80609312,890185
2019,10210,390,2211273,84483986,361732
2021,10210,390,3041578,53979172,829293
2017,10210,400,66523,73394957,301899
2018,10210,400,1114607,40366253,267973
2019,10210,400,1646284,39734059,0
2021,10210,400,363933,31702001,414646
2017,10210,410,211709,27302445,201266
2018,10210,410,575916,25093705,178649
2019,10210,410,312001,25456848,180866
2021,10210,410,107854,7443794,0
2017,10210,420,0,16540532,0
2018,10210,420,0,10158834,0
2019,10210,420,29314,10483008,0
2021,10210,420,17661,8423942,0
2017,10210,430,0,3328621,0
2018,10210,430,0,4163112,0
2019,10210,430,0,4238637,0
2021,10210,430,0,1631921,0
2017,10210,440,0,1196686,0
2018,10210,440,0,985353,0
2019,10210,440,0,1134777,0
2021,10210,440,0,664669,0
2017,10210,450,0,1128565,0
2018,10210,450,0,272349,0
2019,10210,450,0,307705,0
2021,10210,450,0,0,0
2017,10210,460,0,0,0
2018,10210,460,0,601489,0
2019,10210,460,0,0,0
2021,10210,460,0,16734,0
2017,10210,500,0,0,0
2018,10210,500,0,0,0
2019,10210,500,0,29499,0
2021,10210,500,0,0,0
2017,10261,40,0,0,1652115
2018,10261,40,0,0,0
2019,10261,40,0,0,0
2021,10261,40,0,0,154954
2017,10261,60,785845,0,3609469
2018,10261,60,0,0,472997
2019,10261,60,0,0,193362
2021,10261,60,0,0,32728
2017,10261,70,4815959,1621860,11589915
2018,10261,70,0,0,1054344
2019,10261,70,0,332096,608036
2021,10261,70,0,0,2744022
2017,10261,80,7585866,2243990,4187315
2018,10261,80,0,662804,768759
2019,10261,80,0,664191,4308852
2021,10261,80,145516,921328,4645756
2017,10261,90,24041371,18286408,2208133
2018,10261,90,1536512,1816705,14989593
2019,10261,90,746204,663367,3265941
2021,10261,90,6357136,2966991,9251398
2017,10261,100,59039910,39975799,6072026
2018,10261,100,9185699,5616054,52781421
2019,10261,100,5605593,4522368,11377884
2021,10261,100,55867666,19336952,43669893
2017,10261,110,98391927,65176726,8373180
2018,10261,110,19705951,15300881,111077409
2019,10261,110,34723478,22221687,43544892
2021,10261,110,108711604,60678489,65178755
2017,10261,120,127335863,116888205,17588573
2018,10261,120,48326984,35770704,168924026
2019,10261,120,91946367,62039883,82416067
2021,10261,120,137005509,83988279,87248482
2017,10261,130,170451863,137927048,18263147
2018,10261,130,71039494,62923708,177210093
2019,10261,130,144908324,113811941,69507593
2021,10261,130,88701240,66953379,63616737
2017,10261,140,140661478,109279755,9666820
2018,10261,140,103485714,86431243,117486179
2019,10261,140,184150129,148342049,62695868
2021,10261,140,106250348,90466896,24189600
2017,10261,150,85712120,83128636,3373361
2018,10261,150,108894890,95141166,67050135
2019,10261,150,248398952,204162355,66699788
2021,10261,150,145419400,134483103,4584654
2017,10261,160,95103719,55765182,1298964
2018,10261,160,99404737,94615996,12615086
2019,10261,160,278570347,215409376,55072397
2021,10261,160,200876362,193669528,1280153
2017,10261,170,87930438,55681706,0
2018,10261,170,75082277,91252472,4849917
2019,10261,170,236785086,201158174,26062760
2021,10261,170,192029704,186179408,0
2017,10261,180,90309226,59388090,0
2018,10261,180,62147602,55907011,845049
2019,10261,180,163450660,149416225,7849653
2021,10261,180,206659535,193814960,0
2017,10261,190,71924352,55537389,0
2018,10261,190,60357530,49624892,1270918
2019,10261,190,106051310,94801158,1473658
2021,10261,190,167078287,159624177,0
2017,10261,200,46812261,42298745,0
2018,10261,200,52218372,45019933,1008315
2019,10261,200,85793850,85568742,948949
2021,10261,200,152416815,158976921,0
2017,10261,210,33615617,32092315,0
2018,10261,210,46419056,38375298,182294
2019,10261,210,74594066,76427248,1916231
2021,10261,210,115445563,107995561,0
2017,10261,220,25986406,30134548,0
2018,10261,220,52951562,47212325,423243
2019,10261,220,58873672,64168211,2554975
2021,10261,220,114570871,129653059,0
2017,10261,230,34703029,17640520,0
2018,10261,230,49485167,37745689,156583
2019,10261,230,54547408,61221263,1916231
2021,10261,230,108944547,110852710,29468
2017,10261,240,35751209,34808813,0
2018,10261,240,42645115,33934126,130210
2019,10261,240,45553093,49851940,3832463
2021,10261,240,140561246,121594959,58937
2017,10261,250,45378548,40944416,0
2018,10261,250,34493572,25595114,135435
2019,10261,250,51566038,45407945,5748694
2021,10261,250,132971508,126288418,58937
2017,10261,260,59898909,36540122,0
2018,10261,260,38070835,23812452,104499
2019,10261,260,53505959,45124146,5916355
2021,10261,260,102314492,105649473,88405
2017,10261,270,73206319,46544359,0
2018,10261,270,47313415,28546917,52415
2019,10261,270,45031517,34316282,3361380
2021,10261,270,95528808,112857161,0
2017,10261,280,136954482,47573008,0
2018,10261,280,102967724,35367182,261413
2019,10261,280,58746142,27351782,3193719
2021,10261,280,105351426,80873921,0
2017,10261,290,225318339,53008141,0
2018,10261,290,165531240,40745580,418658
2019,10261,290,124926868,26707037,3361380
2021,10261,290,97945314,62752735,58937
2017,10261,300,232910073,59685220,0
2018,10261,300,180017295,48230261,523819
2019,10261,300,136487021,31100929,4974190
2021,10261,300,103363771,62457199,29468
2017,10261,310,176800187,61774168,0
2018,10261,310,145048089,50911175,1964406
2019,10261,310,101579442,35350248,1780471
2021,10261,310,103103113,61780373,29468
2017,10261,320,116541264,72609855,0
2018,10261,320,89078965,52265295,1623873
2019,10261,320,78856343,40727312,1277488
2021,10261,320,58389114,55756264,88405
2017,10261,330,72777383,120800002,0
2018,10261,330,42452032,88980241,733149
2019,10261,330,31602346,47519872,2554975
2021,10261,330,31616151,48850435,0
2017,10261,340,35476351,175750875,0
2018,10261,340,23170708,125947435,418989
2019,10261,340,18907323,62420093,1277488
2021,10261,340,9757903,49353559,29468
2017,10261,350,19766755,209731915,0
2018,10261,350,11057740,179388955,130541
2019,10261,350,7135089,119828518,1916231
2021,10261,350,5238071,67562668,29468
2017,10261,360,7743363,198600505,0
2018,10261,360,6083655,184747528,130541
2019,10261,360,1724784,136939460,1916231
2021,10261,360,2283274,83175745,88405
2017,10261,370,3372992,177475186,0
2018,10261,370,1853391,163456378,26042
2019,10261,370,1168697,132267957,1916231
2021,10261,370,2418591,98916161,27256
2017,10261,380,3975776,128145725,0
2018,10261,380,1764123,109509499,52415
2019,10261,380,4496776,98054092,1277488
2021,10261,380,2114625,87524142,0
2017,10261,390,1432192,94770225,0
2018,10261,390,59867,67059522,78457
2019,10261,390,548767,62950489,638744
2021,10261,390,1054833,68747253,56724
2017,10261,400,724686,53648803,0
2018,10261,400,268056,39802481,0
2019,10261,400,100431,45504189,0
2021,10261,400,87893,38524314,0
2017,10261,410,589874,20085439,0
2018,10261,410,0,19743831,0
2019,10261,410,490690,19757896,0
2021,10261,410,310156,20311614,0
2017,10261,420,0,9776996,0
2018,10261,420,39708,6610257,0
2019,10261,420,39089,7315716,0
2021,10261,420,57475,9624142,0
2017,10261,430,0,3709282,0
2018,10261,430,0,2836220,0
2019,10261,430,0,3035009,0
2021,10261,430,0,5361211,0
2017,10261,440,0,1682048,0
2018,10261,440,0,1693209,0
2019,10261,440,167798,1676366,0
2021,10261,440,0,3353607,0
2017,10261,450,0,374332,0
2018,10261,450,0,481737,0
2019,10261,450,0,424648,0
2021,10261,450,0,148417,0
2017,10261,460,0,202856,0
2018,10261,460,0,125751,0
2019,10261,460,0,127775,0
2021,10261,460,0,0,0
2017,10261,470,0,111218,0
2018,10261,470,0,0,0
2019,10261,470,0,0,0
2021,10261,470,0,0,0
2017,10261,480,0,0,0
2018,10261,480,0,20165,0
2019,10261,480,0,0,0
2021,10261,480,0,0,0
2017,10261,490,0,0,0
2018,10261,490,0,31897,0
2019,10261,490,0,0,0
2021,10261,490,0,0,0
2017,10285,60,115207,0,193396
2018,10285,60,0,0,0
2019,10285,60,0,0,0
2021,10285,60,0,0,0
2017,10285,80,0,0,0
2018,10285,80,0,0,0
2019,10285,80,0,0,0
2021,10285,80,0,78680,0
2017,10285,90,0,0,0
2018,10285,90,0,0,0
2019,10285,90,0,0,0
2021,10285,90,42418,0,0
2017,10285,100,98642,0,0
2018,10285,100,132211,0,0
2019,10285,100,0,0,0
2021,10285,100,562467,220803,0
2017,10285,110,0,138253,0
2018,10285,110,66106,141070,24642
2019,10285,110,58542,0,0
2021,10285,110,301441,522750,0
2017,10285,120,0,0,34026
2018,10285,120,141070,90845,0
2019,10285,120,28844,0,0
2021,10285,120,244154,127887,0
2017,10285,130,243540,97389,0
2018,10285,130,66106,107471,59051
2019,10285,130,146454,29587,0
2021,10285,130,1019956,118444,0
2017,10285,140,112622,307462,0
2018,10285,140,80141,33062,59051
2019,10285,140,177794,56672,0
2021,10285,140,680139,124710,0
2017,10285,150,516992,374791,0
2018,10285,150,239366,50712,0
2019,10285,150,207790,60561,0
2021,10285,150,637406,370393,0
2017,10285,160,849323,408817,0
2018,10285,160,75451,80141,0
2019,10285,160,298188,176062,0
2021,10285,160,487490,474184,0
2017,10285,170,754125,714662,0
2018,10285,170,169776,50712,0
2019,10285,170,151076,245257,0
2021,10285,170,1735279,829849,0
2017,10285,180,544109,674841,0
2018,10285,180,721836,133030,0
2019,10285,180,412779,291206,0
2021,10285,180,2942670,1637112,0
2017,10285,190,2006913,1239667,0
2018,10285,190,718617,451233,0
2019,10285,190,1175810,512447,0
2021,10285,190,3838214,2097351,0
2017,10285,200,1495381,956586,0
2018,10285,200,1173753,837548,0
2019,10285,200,1563243,963986,0
2021,10285,200,3608533,4692194,0
2017,10285,210,1914117,1789997,0
2018,10285,210,2036732,1212157,0
2019,10285,210,1540844,1365796,0
2021,10285,210,6524364,3831674,0
2017,10285,220,1924413,1201240,0
2018,10285,220,2078210,1306085,0
2019,10285,220,2031629,3262049,0
2021,10285,220,7042989,6924677,0
2017,10285,230,1536064,1005752,0
2018,10285,230,2748817,2415874,0
2019,10285,230,3191625,2029244,0
2021,10285,230,9814932,6507501,0
2017,10285,240,1966208,2204699,0
2018,10285,240,3399735,2427375,0
2019,10285,240,4829631,2951974,0
2021,10285,240,8899271,7277059,0
2017,10285,250,1736193,3115720,0
2018,10285,250,4724068,2661819,0
2019,10285,250,4818981,4012542,0
2021,10285,250,9040757,9723175,0
2017,10285,260,4069379,2718030,0
2018,10285,260,5064910,2841303,0
2019,10285,260,4780015,3881262,0
2021,10285,260,9130797,8459258,0
2017,10285,270,3823639,3583160,0
2018,10285,270,5407197,3158904,0
2019,10285,270,5143951,4102253,0
2021,10285,270,10926994,7601795,0
2017,10285,280,5480082,5894478,0
2018,10285,280,6050174,4278808,0
2019,10285,280,6353590,4934331,0
2021,10285,280,11725256,6740139,0
2017,10285,290,9597889,6328340,0
2018,10285,290,6826654,4278552,0
2019,10285,290,7427221,4643864,0
2021,10285,290,12327465,10138052,30362
2017,10285,300,8359149,5463980,0
2018,10285,300,10328072,4214562,0
2019,10285,300,8320446,5194587,0
2021,10285,300,13517149,8902331,0
2017,10285,310,14375644,5416202,0
2018,10285,310,13493066,4377570,0
2019,10285,310,10502121,5924242,89487
2021,10285,310,15946863,8261188,0
2017,10285,320,21748675,6868523,0
2018,10285,320,18368000,5926868,0
2019,10285,320,12630688,5824969,0
2021,10285,320,14260833,7739558,0
2017,10285,330,30418203,6378577,0
2018,10285,330,24738936,5878433,0
2019,10285,330,17347724,5637907,0
2021,10285,330,20382070,9650844,0
2017,10285,340,39544121,8460729,0
2018,10285,340,35926613,6605235,0
2019,10285,340,25619819,5919912,0
2021,10285,340,23517398,9260535,0
2017,10285,350,48033752,7171347,0
2018,10285,350,41077264,6856832,0
2019,10285,350,28578435,6455470,89487
2021,10285,350,29611459,11409802,0
2017,10285,360,49004802,10383455,0
2018,10285,360,35610740,7868069,0
2019,10285,360,31239103,6985363,268460
2021,10285,360,25461983,8607883,0
2017,10285,370,38272874,12589236,0
2018,10285,370,29538914,8762455,0
2019,10285,370,24479851,7461538,268460
2021,10285,370,19159890,8669111,54004
2017,10285,380,24574685,13076007,0
2018,10285,380,18124703,8451801,0
2019,10285,380,16079516,9636387,447434
2021,10285,380,15961635,10367205,0
2017,10285,390,14761097,18623464,0
2018,10285,390,11698684,12029638,0
2019,10285,390,9855870,9557580,715894
2021,10285,390,7729164,8504175,16946
2017,10285,400,7262061,23440059,0
2018,10285,400,5511662,14060457,0
2019,10285,400,5157444,11669391,89487
2021,10285,400,4897185,9596201,0
2017,10285,410,2869134,23213847,0
2018,10285,410,3236952,18977024,0
2019,10285,410,3485048,13008226,536920
2021,10285,410,2522021,8747096,0
2017,10285,420,1572836,22918040,0
2018,10285,420,1455006,20599134,0
2019,10285,420,1191464,13383548,447434
2021,10285,420,1623148,12292992,33892
2017,10285,430,265232,21813374,0
2018,10285,430,689188,20671862,0
2019,10285,430,952790,16828516,805380
2021,10285,430,123914,11161561,54004
2017,10285,440,473360,19767392,0
2018,10285,440,664496,20967680,0
2019,10285,440,375215,16859265,357947
2021,10285,440,413768,11340881,0
2017,10285,450,61141,17801949,0
2018,10285,450,1003835,18307070,0
2019,10285,450,77623,16023713,984354
2021,10285,450,447889,11608930,0
2017,10285,460,179024,12947879,0
2018,10285,460,266919,14337915,0
2019,10285,460,252643,14129915,894867
2021,10285,460,125716,9032871,27002
2017,10285,470,110953,14342965,0
2018,10285,470,297112,14083596,0
2019,10285,470,0,10782895,805380
2021,10285,470,585789,8711990,0
2017,10285,480,0,10893232,0
2018,10285,480,274801,10082336,0
2019,10285,480,67049,10280768,626407
2021,10285,480,152988,7844512,0
2017,10285,490,29584,6896745,0
2018,10285,490,178316,7017238,0
2019,10285,490,193646,7409823,1342301
2021,10285,490,0,6631251,30362
2017,10285,500,30571,5343518,0
2018,10285,500,97026,6433973,0
2019,10285,500,0,4848479,268460
2021,10285,500,28271,4643569,0
2017,10285,510,30571,4854033,0
2018,10285,510,262978,4596972,0
